danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,219536,4,35.65947,11,1
0.487,0.915,7,-5.413,1,0.0331,0.000278,1.4e-05,0.372,0.548,93.966,206005,4,21.52767,10,0
0.408,0.175,2,-27.874,0,0.0516,0.945,0.895,0.125,0.845,102.155,126600,3,64.55084,7,0
0.511,0.728,11,-4.874,0,0.037,2.52e-05,7.41e-05,0.0725,0.541,138.179,259027,4,71.23802,8,1
0.675,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.08,338413,4,28.17955,13,1
0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897,133922,4,22.84222,10,1
0.56,0.965,4,-3.67,1,0.0472,0.0325,0.000984,0.43,0.771,113.633,266147,4,46.4182,13,1
0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,321987,4,28.09925,14,1
0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,229338,3,30.00571,8,1
0.55,0.607,11,-7.436,0,0.0449,0.000176,2.44e-06,0.114,0.685,117.581,135587,4,18.19915,8,0
0.472,0.868,11,-4.18,1,0.115,0.0559,0.000939,0.331,0.641,193.911,254147,3,52.93621,12,0
0.893,0.641,1,-3.051,1,0.272,0.128,8.06e-05,0.086,0.771,94.017,190747,4,33.06955,11,1
0.521,0.647,9,-6.344,1,0.0295,0.0922,8.21e-05,0.123,0.326,83.963,246120,4,53.51067,7,1
0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,4,24.59456,12,1
0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,199213,4,41.0046,6,1
0.522,0.98,2,-3.766,1,0.0773,1.55e-05,0.0298,0.191,0.396,144.996,340883,4,54.83256,16,0
0.698,0.592,3,-3.197,1,0.0929,0.0453,0.0,0.331,0.107,145.977,372973,4,27.03724,16,0
0.53,0.973,4,-3.603,0,0.0663,6.44e-05,0.00558,0.129,0.432,105.997,249306,4,38.83087,10,0
0.626,0.659,0,-5.669,1,0.0337,0.121,0.0,0.17,0.594,113.551,198961,4,25.58011,8,0
0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,190213,4,41.12767,11,1
0.628,0.481,1,-7.775,1,0.475,0.29,0.0,0.118,0.33,108.761,254370,5,36.5252,13,1
0.537,0.839,5,-4.19,1,0.0442,0.00762,0.0,0.0852,0.614,150.013,220000,4,47.31104,12,0
0.712,0.801,6,-3.742,1,0.029,0.0249,0.000125,0.134,0.956,105.007,205000,4,21.8454,12,1
0.722,0.868,4,-7.886,0,0.0472,0.466,0.0109,0.145,0.943,97.986,255739,4,50.30004,12,0
0.47,0.191,10,-13.681,1,0.038,0.918,0.0,0.199,0.422,95.515,240876,4,36.70381,13,0
0.383,0.952,3,-4.88,0,0.0484,9.91e-06,0.000881,0.178,0.278,145.001,548313,4,39.53599,22,0
0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,216933,4,22.16186,9,1
0.137,0.879,2,-7.838,1,0.0421,7e-06,0.85,0.134,0.576,181.288,116520,4,26.86475,8,0
0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627,4,54.73098,10,1
0.446,0.793,5,-3.912,0,0.0556,0.0434,4.14e-05,0.159,0.313,127.799,221133,4,59.41273,9,0
0.524,0.791,9,-4.696,1,0.0396,0.244,0.0,0.0981,0.248,137.872,285187,4,17.65724,11,1
0.536,0.857,6,-5.951,0,0.369,0.346,0.0,0.312,0.836,97.524,192157,4,81.10821,8,0
0.652,0.93,10,-3.974,0,0.0616,0.0213,0.0,0.382,0.602,87.997,150074,4,33.90443,6,0
0.416,0.354,0,-6.357,1,0.0263,0.731,1e-06,0.0925,0.181,80.767,268560,4,35.25709,13,1
0.579,0.571,2,-9.435,1,0.169,0.735,0.931,0.131,0.603,186.698,186703,4,18.35623,11,0
0.736,0.691,8,-6.118,1,0.169,0.0771,0.0,0.0422,0.18,99.954,267400,4,20.44832,14,1
0.639,0.659,8,-7.273,1,0.215,0.241,8.33e-06,0.484,0.457,136.801,234413,4,49.88638,9,1
0.257,0.825,6,-13.36,1,0.063,0.000422,0.812,0.124,0.223,176.255,284333,4,46.06211,11,0
0.483,0.975,1,-6.839,1,0.0526,0.000225,0.166,0.128,0.301,136.019,308222,3,29.34733,11,0
0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733,4,28.656,10,1
0.788,0.328,0,-9.991,1,0.392,0.0207,2.53e-06,0.118,0.213,137.85,220862,4,29.30901,9,1
0.605,0.897,1,-10.236,1,0.0382,0.00156,0.277,0.0682,0.258,137.974,158328,4,45.84707,6,0
0.523,0.834,6,-3.561,1,0.0281,0.254,0.0,0.393,0.445,92.99,187587,4,23.34238,10,1
0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,214800,4,24.84958,8,1
0.632,0.644,7,-13.097,1,0.0362,0.135,0.848,0.113,0.566,139.207,238018,4,28.57016,9,0
0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,4,41.84049,12,1
0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,143792,4,27.90314,10,1
0.749,0.699,5,-7.193,0,0.0469,0.0694,0.0,0.124,0.641,123.965,211360,4,37.32327,8,0
0.492,0.922,11,-4.0,0,0.0402,2.36e-05,0.0,0.0443,0.54,146.015,197707,4,35.02745,8,0
0.538,0.6,6,-5.463,1,0.0489,0.0273,0.0,0.147,0.26,81.888,236987,4,36.55191,8,1
0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4,32.13403,11,1
0.555,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.559,134.058,216960,4,47.84163,8,1
0.473,0.967,5,-4.86,0,0.0792,0.000111,0.00259,0.101,0.453,188.001,208423,4,56.98689,10,0
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4,41.32341,7,1
0.603,0.866,6,-3.541,1,0.0443,0.0819,0.0,0.0521,0.543,94.057,187027,4,41.70083,7,1
0.577,0.649,7,-7.031,1,0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,4,26.91163,10,1
0.635,0.324,6,-9.51,0,0.0769,0.165,4.18e-06,0.108,0.0741,117.863,309120,4,34.3478,13,1
0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4,29.88236,9,1
0.572,0.37,7,-18.377,1,0.0402,0.0387,0.856,0.176,0.198,125.248,515227,4,67.10537,17,0
0.122,0.869,9,-4.648,0,0.0864,1.69e-05,0.675,0.462,0.0626,147.406,260520,4,41.1835,11,0
0.634,0.692,1,-5.646,0,0.0997,0.00586,0.000116,0.0726,0.0839,140.029,236931,4,27.11216,11,0
0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000,4,25.16272,11,1
0.733,0.412,11,-8.687,0,0.225,0.196,0.0,0.342,0.179,114.413,275840,4,46.90366,9,1
0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,250373,4,47.76966,11,1
0.661,0.67,11,-7.645,0,0.258,0.0873,2.01e-06,0.0794,0.661,148.02,352280,4,67.8362,14,1
0.482,0.332,7,-12.997,0,0.0732,0.33,0.782,0.0956,0.225,83.094,203520,5,81.75908,6,0
0.267,0.988,7,-5.057,1,0.0962,4.04e-05,0.00285,0.318,0.151,89.575,309693,4,31.93524,12,0
0.78,0.74,0,-5.31,1,0.042,0.00554,1.33e-05,0.0979,0.214,128.002,197733,4,24.12826,9,1
0.267,0.999,1,-3.412,0,0.131,0.00285,0.00257,0.104,0.0381,181.013,227879,4,28.3693,11,0
0.615,0.879,11,-6.026,0,0.0469,1.52e-05,0.872,0.0773,0.637,123.025,284878,4,36.21189,11,0
0.598,0.883,11,-4.281,1,0.0732,0.00617,2.37e-05,0.0648,0.894,127.961,172906,4,45.96137,6,0
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4,23.15281,12,1
0.795,0.877,6,-6.121,1,0.314,0.16,0.0,0.111,0.51,100.023,206572,4,20.06604,10,0
0.472,0.805,8,-5.793,1,0.086,0.0491,0.0162,0.337,0.512,94.922,252800,4,44.3173,13,0
0.707,0.789,0,-7.339,1,0.0713,0.00072,0.627,0.521,0.63,125.991,266667,4,31.43593,14,0
0.286,0.399,5,-7.771,0,0.0329,0.72,4.34e-05,0.0968,0.21,93.082,1125720,4,30.59839,49,0
0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4,78.18346,5,1
0.519,0.843,11,-6.508,1,0.0431,0.214,0.000446,0.21,0.592,84.997,265759,4,28.27295,12,0
0.321,0.953,9,-4.978,0,0.167,0.000253,0.715,0.0753,0.0369,104.21,308200,4,58.73065,11,0
0.164,0.974,9,-4.776,1,0.282,9.14e-06,0.0178,0.191,0.257,174.832,384160,4,38.06139,18,0
0.52,0.924,7,-4.748,1,0.0686,0.00121,2.31e-06,0.128,0.844,173.98,218493,4,33.41497,10,1
0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4,26.45875,11,1
0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,207787,3,16.09036,10,1
0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4,53.79626,8,1
0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4,44.13681,7,1
0.666,0.434,5,-12.283,1,0.0691,0.987,0.949,0.0821,0.947,100.036,84962,4,44.08211,4,0
0.516,0.386,7,-9.196,1,0.0332,0.056,1.93e-05,0.218,0.378,179.974,227600,4,33.50243,12,0
0.448,0.71,1,-5.095,0,0.0578,0.196,0.0,0.638,0.273,104.024,83785,4,28.8336,4,1
0.598,0.252,2,-15.086,1,0.0647,0.193,0.138,0.0992,0.0352,120.06,238307,4,34.37839,10,1
0.938,0.5,4,-10.08,0,0.144,0.00183,0.0,0.077,0.462,140.011,201707,4,25.73629,10,1
0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,284780,4,77.04029,12,0
0.436,0.381,0,-10.92,1,0.0425,0.948,0.0176,0.113,0.331,88.16,142125,4,51.71592,6,0
0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.012,290836,4,38.04379,13,1
0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467,4,32.18263,13,1
0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,343150,4,47.37726,18,1
0.175,0.00603,0,-32.587,1,0.0495,0.892,0.927,0.098,0.109,96.644,170173,4,57.52115,8,0
0.728,0.674,9,-3.007,1,0.0736,0.0956,0.0,0.161,0.711,145.981,170342,4,27.00269,8,0
0.581,0.291,2,-19.874,0,0.0746,0.513,0.787,0.1,0.784,79.026,161105,4,25.53999,10,0
0.626,0.866,11,-4.065,0,0.0408,0.00316,0.000364,0.171,0.545,132.031,248240,4,29.76757,13,1
0.684,0.823,9,-3.297,0,0.0773,0.0744,0.0,0.111,0.647,91.048,208163,4,33.16502,7,1
0.334,0.977,2,-5.602,1,0.134,0.000244,0.00155,0.872,0.0391,117.056,278133,4,62.15702,7,0
0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,4,26.46808,12,1
0.487,0.938,4,-5.466,1,0.0533,0.0721,2.63e-05,0.522,0.733,157.795,274200,4,26.73053,12,1
0.602,0.955,6,-4.888,1,0.154,0.000989,0.0133,0.207,0.193,126.009,273194,4,29.57843,10,0
0.628,0.867,9,-3.555,1,0.0913,0.0108,0.0,0.308,0.597,78.043,227311,4,51.90759,11,1
0.513,0.923,8,-3.639,0,0.0683,0.0289,0.0,0.177,0.367,98.986,257093,4,59.57782,8,0
0.605,0.992,1,-5.074,1,0.0606,0.0062,0.909,0.454,0.555,102.911,171094,4,76.4054,6,0
0.158,0.904,1,-8.847,1,0.0787,8.05e-05,0.00513,0.926,0.108,154.558,433893,3,96.90726,13,0
0.523,0.212,9,-13.696,1,0.034,0.809,0.857,0.107,0.323,129.251,162868,4,29.15134,9,0
0.109,0.958,11,-7.252,1,0.0884,4.37e-06,0.101,0.823,0.0661,166.506,265107,4,25.13171,12,0
0.8,0.795,10,-7.928,0,0.0733,0.00388,0.713,0.105,0.599,123.01,440253,4,32.24525,15,0
0.551,0.558,8,-18.029,1,0.0431,0.483,0.675,0.102,0.168,146.039,78293,3,30.4268,5,0
0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,177029,4,35.6671,9,1
0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,4,34.04949,7,1
0.457,0.463,3,-11.56,1,0.0421,0.645,6.39e-05,0.108,0.117,119.827,261933,4,36.94626,13,0
0.198,0.952,2,-4.39,1,0.132,0.0,0.816,0.057,0.126,103.453,298133,3,28.66693,14,0
0.546,0.245,2,-16.162,1,0.0448,0.988,0.829,0.105,0.538,80.894,102820,4,27.52365,6,0
0.717,0.582,11,-6.352,1,0.0579,0.0242,0.88,0.117,0.275,85.978,180000,4,69.07221,8,0
0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,224107,4,23.531,12,1
0.738,0.547,5,-8.592,1,0.0468,0.911,0.89,0.112,0.22,110.015,209925,4,41.84368,10,0
0.554,0.621,11,-7.076,1,0.0269,0.162,2.56e-05,0.155,0.151,155.817,219187,4,62.51362,8,1
0.807,0.715,8,-5.316,1,0.0998,0.301,0.0,0.0936,0.829,118.965,213812,4,50.46719,11,0
0.494,0.0453,5,-28.914,1,0.0378,0.995,0.927,0.112,0.103,80.743,165995,4,31.06472,8,0
0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,216558,4,39.88077,6,1
0.768,0.275,11,-17.985,0,0.0538,0.000377,0.825,0.0457,0.335,124.994,364935,4,31.1988,14,0
0.555,0.933,9,-5.04,1,0.113,0.0026,0.0,0.122,0.421,144.874,243933,4,27.50202,10,1
0.737,0.946,4,-10.518,0,0.0484,0.00121,0.803,0.872,0.0382,129.995,243844,4,33.25455,10,0
0.557,0.833,7,-4.671,1,0.073,0.00867,0.0,0.0621,0.449,125.909,234693,4,50.51693,7,1
0.407,0.974,2,-4.599,1,0.0596,3.07e-06,0.351,0.183,0.429,94.955,131360,4,30.14774,8,0
0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4,40.18396,12,1
0.745,0.86,9,-10.044,0,0.0531,0.00817,0.841,0.112,0.082,134.301,164541,4,26.81548,6,0
0.477,0.917,2,-3.399,1,0.0837,0.0139,0.0,0.0756,0.271,160.044,199013,4,24.74687,7,0
0.885,0.801,11,-4.716,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,192376,4,26.08942,9,1
0.749,0.631,7,-6.037,1,0.05,0.141,0.0,0.111,0.529,87.979,235773,4,48.10385,11,0
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,37.63526,10,1
0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,209787,4,34.71271,10,1
0.175,0.979,2,-4.67,1,0.0897,1.87e-05,0.705,0.219,0.0509,120.087,227480,3,59.08017,11,0
0.321,0.147,1,-15.459,0,0.0365,0.925,0.00204,0.107,0.223,173.809,121000,3,69.5378,5,0
0.358,0.818,6,-4.204,1,0.0329,0.000287,0.18,0.094,0.534,98.168,419253,3,39.10745,19,0
0.532,0.883,0,-2.743,0,0.0352,0.0951,0.0,0.304,0.7,99.995,190240,4,72.39931,7,1
0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,195105,4,25.1385,9,1
0.292,0.374,10,-10.495,0,0.0332,0.463,0.000292,0.357,0.247,119.784,268111,4,67.27885,10,0
0.704,0.767,6,-5.708,1,0.0398,0.0524,0.000469,0.361,0.889,120.035,159827,4,23.67458,8,1
0.572,0.729,9,-4.913,1,0.379,0.00893,0.0,0.0786,0.223,156.737,219214,4,17.86253,13,0
0.834,0.372,1,-11.99,1,0.0358,0.799,0.0,0.275,0.976,96.628,150267,4,50.70058,7,1
0.544,0.87,8,-6.103,1,0.26,0.0015,2.8e-06,0.246,0.502,129.984,210093,4,30.47888,8,1
0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,37.38474,10,1
0.78,0.618,10,-6.17,0,0.0559,0.00981,0.189,0.239,0.962,100.005,283200,4,28.21566,13,0
0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,203105,4,53.45365,8,1
0.298,0.855,2,-6.638,1,0.0465,1.08e-06,0.904,0.105,0.322,149.83,214413,4,16.13843,11,0
0.648,0.692,2,-8.565,1,0.0426,0.243,4.44e-06,0.398,0.719,124.952,213013,4,39.90396,10,0
0.708,0.578,6,-8.686,1,0.0631,0.0095,0.0,0.353,0.696,133.03,258587,4,28.54212,12,1
0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,224840,4,28.58357,14,1
0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,4,53.46501,9,1
0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560,4,36.0984,10,1
0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,221747,4,31.87486,10,1
0.458,0.806,11,-6.006,0,0.405,0.0178,0.0,0.0872,0.365,98.422,319267,5,38.49582,16,0
0.48,0.894,2,-4.585,1,0.0272,3.65e-05,0.000211,0.335,0.369,94.086,284733,4,42.31998,13,0
0.42,0.99,2,-5.854,1,0.0695,0.000121,0.92,0.909,0.103,118.161,224520,4,38.83414,7,0
0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093,4,21.22474,9,1
0.513,0.568,7,-8.956,0,0.0287,0.564,1.44e-06,0.0998,0.162,120.154,256853,4,49.5851,11,0
0.139,0.0403,0,-30.162,0,0.0666,0.99,0.937,0.0921,0.0383,87.34,235172,4,23.38744,13,0
0.708,0.755,6,-6.026,0,0.0351,0.00635,0.0,0.226,0.229,123.967,221640,4,96.07099,5,0
0.615,0.993,5,-1.821,0,0.094,0.000462,0.348,0.181,0.344,127.996,288730,4,31.40997,12,0
0.687,0.899,7,-5.61,0,0.0474,0.0162,0.312,0.198,0.257,126.026,187857,4,47.38911,8,0
0.571,0.568,1,-3.827,0,0.0703,0.218,0.0021,0.512,0.109,86.986,547733,4,39.40648,17,1
0.48,0.837,11,-5.495,0,0.24,0.103,0.0,0.128,0.652,91.916,246079,4,33.81769,12,0
0.704,0.546,9,-9.156,1,0.0412,0.0276,1.12e-05,0.16,0.176,144.058,237363,4,33.35644,13,0
0.349,0.966,1,-7.308,0,0.0856,0.000163,0.000139,0.0695,0.117,99.686,220027,4,43.84717,6,0
0.603,0.946,7,-4.172,1,0.0463,0.0558,6.51e-05,0.114,0.912,144.019,224907,4,32.05529,11,1
0.141,0.978,7,-7.06,1,0.0636,0.312,0.0369,0.302,0.0612,158.285,496203,4,61.96268,19,0
0.635,0.847,7,-3.152,1,0.447,0.533,0.0,0.154,0.568,166.072,234650,4,45.04949,11,1
0.525,0.576,2,-10.16,1,0.104,0.686,0.0,0.67,0.463,130.683,204277,4,30.73383,10,0
0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4,51.73814,11,1
0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593,4,42.16366,13,1
0.792,0.703,0,-4.343,1,0.0368,0.195,0.0,0.072,0.634,105.995,215483,4,29.37258,5,0
0.763,0.875,9,-5.797,0,0.0262,0.024,5.41e-06,0.599,0.8,123.013,189413,4,22.59687,12,1
0.353,0.902,1,-3.739,1,0.0879,0.000101,0.0,0.148,0.118,169.939,227647,4,41.31643,8,0
0.453,0.376,2,-8.386,1,0.0282,0.361,3.11e-05,0.438,0.321,101.19,227813,3,30.10431,12,0
0.512,0.734,8,-5.448,0,0.438,0.431,0.0,0.226,0.168,93.995,245813,4,70.26801,9,1
0.565,0.862,4,-3.715,1,0.0326,0.0014,0.0,0.105,0.647,122.994,229040,4,20.57041,11,1
0.965,0.414,1,-6.408,1,0.0713,0.189,0.0,0.0767,0.728,121.032,214648,4,40.67693,13,1
0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253,5,28.84529,10,1
0.525,0.943,2,-3.548,1,0.0959,0.00325,0.761,0.962,0.544,103.327,197320,4,32.17995,10,0
0.672,0.643,2,-5.617,1,0.0285,0.00647,0.000203,0.0765,0.525,95.018,201240,4,16.25562,8,0
0.397,0.725,7,-4.862,1,0.043,0.00266,0.0,0.208,0.358,128.861,228879,4,36.26399,8,1
0.434,0.868,7,-1.208,1,0.0603,0.00407,1.98e-06,0.0919,0.204,161.886,210760,4,18.78005,11,1
0.646,0.899,6,-2.232,1,0.298,0.0337,0.0,0.232,0.685,164.119,219507,4,24.14217,9,1
0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,194848,5,37.63138,9,1
0.812,0.479,8,-6.47,1,0.0429,0.0485,0.0,0.102,0.0873,95.505,173045,4,39.0011,9,1
0.785,0.222,8,-21.624,1,0.0418,0.86,0.84,0.106,0.327,139.885,195000,4,54.8746,6,0
0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,303533,4,28.39163,14,1
0.708,0.52,7,-11.574,1,0.0741,0.004,0.851,0.106,0.31,110.142,326500,4,36.05894,11,0
0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,4,16.91628,12,1
0.584,0.789,1,-7.68,1,0.151,0.00252,0.00961,0.0907,0.729,126.938,266951,4,33.54996,12,0
0.565,0.855,5,-4.189,1,0.0557,0.0445,0.0,0.32,0.852,74.98,208893,4,34.4477,7,1
0.136,0.929,2,-5.27,1,0.0703,3.5e-06,0.769,0.193,0.134,199.627,266748,4,67.46274,13,0
0.383,0.125,10,-22.4,1,0.0315,0.987,0.929,0.112,0.369,80.185,120741,1,39.06256,8,0
0.463,0.0904,1,-25.123,0,0.0459,0.995,0.944,0.0929,0.122,119.337,108002,3,40.10662,6,0
0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4,59.27024,6,1
0.581,0.52,4,-5.347,1,0.0298,0.383,0.0,0.322,0.643,79.565,251627,4,27.74148,10,0
0.846,0.77,9,-4.768,0,0.0692,0.162,0.0,0.205,0.896,127.362,236427,4,16.28318,11,1
0.571,0.646,5,-6.244,1,0.0412,0.105,0.0,0.0615,0.761,147.921,191373,4,16.48931,10,1
0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4,28.83943,11,1
0.726,0.775,2,-4.174,1,0.269,0.217,0.0,0.212,0.777,127.943,289600,4,51.02156,7,1
0.576,0.602,0,-6.591,0,0.315,0.248,0.000609,0.144,0.56,141.345,235187,4,28.58702,9,0
0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,269720,4,28.10784,10,1
0.381,0.839,4,-6.819,1,0.0982,0.00925,0.29,0.16,0.426,112.79,439813,5,35.50096,10,0
0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,262521,4,42.50212,10,0
0.734,0.746,11,-5.088,1,0.0762,0.00135,0.0,0.178,0.539,94.033,197627,4,66.50658,7,1
0.768,0.807,2,-5.508,0,0.106,0.053,2.99e-06,0.214,0.575,112.001,284000,4,68.59261,13,1
0.833,0.431,0,-9.604,1,0.194,0.0267,0.0,0.633,0.224,133.938,189853,3,28.67144,9,1
0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,203180,4,23.79098,10,1
0.727,0.419,8,-11.652,1,0.074,0.00634,0.815,0.193,0.323,89.997,202667,4,78.65894,5,0
0.557,0.726,2,-5.387,1,0.0499,0.0171,0.00115,0.12,0.404,120.261,309076,4,57.97785,13,0
0.706,0.802,7,-5.168,0,0.142,0.17,0.0,0.146,0.704,132.979,208605,4,88.05404,7,0
0.385,0.73,2,-7.82,1,0.0409,0.00382,0.00278,0.123,0.36,134.659,195867,4,44.23122,7,1
0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,56.42777,10,1
0.897,0.43,7,-12.759,1,0.0551,0.0118,0.0,0.0473,0.964,121.987,223120,4,34.4807,13,1
0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4,28.36717,11,1
0.849,0.657,1,-5.124,1,0.0599,0.0601,7.91e-06,0.121,0.741,130.107,252027,4,29.82418,10,1
0.268,0.948,1,-5.859,1,0.136,1.4e-05,0.0783,0.28,0.262,115.727,211154,4,37.34579,9,0
0.202,0.978,4,-5.843,1,0.0745,2.46e-05,0.85,0.0469,0.393,166.658,262394,4,26.24867,12,0
0.446,0.335,10,-12.842,1,0.0752,0.898,0.0163,0.162,0.203,118.705,382987,4,14.61347,16,0
0.61,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,186293,4,39.68914,8,1
0.509,0.985,1,-4.958,1,0.107,2.67e-05,0.101,0.088,0.144,140.016,206978,4,29.19361,8,0
0.187,0.933,3,-5.889,1,0.125,0.00104,3.73e-05,0.158,0.353,84.92,333000,4,35.9782,8,0
0.275,0.985,5,-3.176,1,0.0806,1.1e-05,0.0484,0.131,0.366,130.049,220373,4,42.294,10,0
0.777,0.533,0,-6.14,0,0.0299,0.533,0.00112,0.19,0.722,100.082,197196,4,39.06071,8,0
0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4,35.51629,11,1
0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,4,54.18436,5,1
0.573,0.0816,3,-19.969,1,0.0805,0.994,0.876,0.125,0.483,114.656,112547,4,39.21197,5,0
0.62,0.506,7,-7.327,1,0.0312,0.187,1.47e-05,0.102,0.275,126.015,285560,4,39.20083,12,1
0.41,0.977,5,-4.128,0,0.116,0.000269,6.16e-05,0.0867,0.532,104.943,145387,4,61.30793,5,0
0.831,0.783,5,-6.719,1,0.0527,0.079,1.27e-06,0.35,0.771,140.046,218440,4,24.4684,11,1
0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,223627,4,42.17193,10,1
0.561,0.932,1,-4.443,1,0.0433,0.00841,4.97e-05,0.0992,0.495,126.116,199347,4,20.77975,7,1
0.503,0.648,7,-6.243,1,0.027,0.227,0.00124,0.378,0.39,147.942,391853,4,30.75896,16,1
0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,4,26.87027,17,1
0.235,0.935,6,-3.387,1,0.18,0.000597,0.0794,0.199,0.352,159.221,216360,4,37.84558,11,0
0.482,0.823,9,-4.446,1,0.0661,0.0386,3.69e-05,0.0948,0.451,167.665,219547,4,34.92614,10,1
